"","id","chr10p::chr10:0-40649191","chr10q::chr10:40649191-134758134","chr11p::chr11:0-52743313","chr11q::chr11:52743313-135127769","chr12p::chr12:0-35911664","chr12q::chr12:35911664-133324548","chr13p::chr13:0-16522942","chr13q::chr13:16522942-113566686","chr14p::chr14:0-11400261","chr14q::chr14:11400261-101161492","chr15p::chr15:0-17186630","chr15q::chr15:17186630-99753195","chr16p::chr16:0-36838903","chr16q::chr16:36838903-96330374","chr17p::chr17:0-25689679","chr17q::chr17:25689679-84276897","chr18p::chr18:0-18449624","chr18q::chr18:18449624-80542538","chr19p::chr19:0-27792923","chr19q::chr19:27792923-61707364","chr1p::chr1:0-124048267","chr1q::chr1:124048267-248387328","chr20p::chr20:0-28012753","chr20q::chr20:28012753-66210255","chr21p::chr21:0-11134529","chr21q::chr21:11134529-45090682","chr22p::chr22:0-14249622","chr22q::chr22:14249622-51324926","chr2p::chr2:0-93503283","chr2q::chr2:93503283-242696752","chr3p::chr3:0-94076514","chr3q::chr3:94076514-201105948","chr4p::chr4:0-52452474","chr4q::chr4:52452474-193574945","chr5p::chr5:0-48317879","chr5q::chr5:48317879-182045439","chr6p::chr6:0-59672548","chr6q::chr6:59672548-172126628","chr7p::chr7:0-62064435","chr7q::chr7:62064435-160567428","chr8p::chr8:0-45270456","chr8q::chr8:45270456-146259331","chr9p::chr9:0-46267185","chr9q::chr9:46267185-150617247","chrXp::chrX:0-59373565","chrXq::chrX:59373565-154259566","chrYp::chrY:0-10724418","chrYq::chrY:10724418-62460029"
"458","DO36619_tumor",375539.77151688,693068.796882721,276301.253887738,349665.485853338,305211.199455141,622389.795844305,432159.902096984,1265500.50113815,486136.139444559,537883.105424276,445731.299761843,437583.542741241,308404.307229238,876567.201569883,241212.547433924,331644.930985675,313951.326336666,424930.362861662,430190.416177062,418146.496579686,856376.850579654,1174178.1116804,292860.990194353,328844.900032101,489592.907833611,342753.197310202,478723.426979157,361160.688434157,676356.854408253,928292.863528678,533590.38445752,824660.608560386,315140.488503046,822269.170573978,668489.470420493,1317391.62996473,361785.650605672,702659.123247011,924232.641527092,1041908.37352989,236832.747428718,578055.372065875,386030.42135026,573171.447657941,349207.726359086,484248.538401983,20524.1349912984,35735.8206499909
"459","DO3662_normal",325844.867419334,667491.618216904,388533.42648674,517292.484256293,268571.809100468,609343.648786547,443947.816120628,655523.658316267,468232.563407034,592522.038436666,443495.422581771,476261.981940246,238024.131427581,562460.053247085,231937.861743324,369727.015215198,237297.195930096,498065.724890409,327521.821069588,310427.525129736,798304.632743534,997371.591076816,257580.096387607,276941.956723818,485928.182688099,296662.226761413,473675.670872978,357817.05913999,631560.081912325,958658.215759046,747638.557108985,783263.463554877,395757.105664707,944582.577978891,440129.168147715,906993.289605163,388312.430521436,753942.954886558,524235.547148693,645244.229692699,328491.512060001,630212.495187279,372493.280473506,580204.313844766,345116.158405188,445667.780420993,24100.7937831311,29726.1183206055
"460","DO3662_tumor",354873.150156942,578346.103205505,400727.891371375,532935.241152377,234266.003437066,596740.15764005,404329.543000253,566368.438493464,419286.744975558,462229.495526099,416154.614255395,447029.451850105,246225.21766755,674284.740575559,235116.09937572,465560.869461516,241715.580378852,416014.47369353,286135.457552901,314241.031143779,823065.521724232,1243302.375204,262660.414509706,290175.13794803,439434.932923507,274352.282454867,432767.555663633,360427.943132342,768986.065971256,990232.448716089,639481.839055861,806056.525339481,400712.547437171,1115414.92359363,438596.310466618,735993.291586753,408792.957820597,621213.402291679,509415.563693923,614421.094876021,262862.746882603,755482.585312877,320660.079007561,592957.57974935,333353.61842922,454806.094444222,23681.4359132112,29807.7006944051
"461","DO36710_normal",373473.24089353,712603.563970964,405222.069278159,510647.317942515,305712.090966816,671338.046948501,413180.119245579,749431.911211544,498473.291111223,652885.970410988,449543.278686744,453328.154123808,203713.033837829,572038.062889355,220149.998903014,303829.813359234,232272.504549653,543569.353972756,276417.360020297,258949.974152267,781299.303447322,1106340.28390223,267334.175551231,250422.206512683,465057.65249754,281827.121981875,514242.226472956,308501.393066724,684134.41284965,1087243.31970802,824027.09512184,888631.568134675,441656.04313192,1185920.36642035,496119.114597372,1045132.36700158,426739.543583712,917672.324246316,591269.646145118,713876.531651538,328760.044462133,725192.364373918,436192.219476247,595725.511841384,233434.158994952,314920.599527742,50500.6195244706,260652.210855798
"462","DO36710_tumor",406222.188573113,779016.512189379,419264.079943726,528877.658481929,327915.677616868,676852.954207612,368281.50608241,968264.451951609,491742.605939438,561210.750793933,395362.93230565,367745.054387936,282883.582396812,733005.882161522,282740.294119358,368126.721396889,221172.475299806,407462.35573424,422502.99090862,388876.679598992,784094.139379515,1338210.42112739,411378.889953433,502922.752175029,431323.25546528,234068.372533906,484886.876561326,412980.116980877,590724.347281041,997342.108230895,723588.214222894,737031.194476367,290826.114710105,731552.056922743,604101.809418781,1032883.64264991,515462.738126614,861150.055604181,756600.159301747,872390.365288633,265268.160488632,971418.379847351,440218.380570156,652026.699670727,411191.239093422,519517.165205499,26609.5437309315,78338.5330051682
"463","DO36801_normal",334200.916669026,722629.647498969,369563.235373025,533980.346367768,264317.590836181,599025.64866258,242926.64077227,578351.647571634,373629.391685663,577493.172162796,386802.767379444,488920.6902155,251633.019470444,635720.387153528,272207.022181528,413454.215914772,193805.875196311,453771.325361561,310873.615474142,313221.166744479,838725.810523949,1027869.72682315,254525.043236419,307567.455069455,339266.393085317,256540.195613165,389428.474014076,380511.155609642,661649.891960083,955255.324257301,614853.972669562,627027.908955006,341887.837835779,801304.266888952,412809.624732026,889364.606907705,396391.438310816,695054.152095788,541549.836634791,626998.391572333,320225.39742897,610908.917630201,340796.297215681,637359.199417841,351234.674160257,440627.665557407,22471.8635439932,40739.7758692058
"464","DO36801_tumor",335449.444894991,646808.597963093,414283.427639314,563007.128494632,254929.269434079,552700.840036737,298479.166940148,837317.077827321,356013.418861546,422991.662612163,376856.541218965,393590.588290753,264484.230918115,633499.414372488,277173.968411576,496692.520177666,167459.192405032,343344.888910271,356443.749313538,349060.564181923,735573.851528176,1178920.88229287,298620.519974715,472264.686514927,354520.164597059,224341.870871612,387577.241399258,326899.308263954,730355.719122357,1092975.42727856,888183.56546155,932921.513755996,343245.520699347,830415.556280157,483853.617068885,1017709.86189325,380246.574681259,726163.289765025,591097.090119806,716729.166410578,252561.986826182,700157.874404403,342962.469687707,550151.770894495,382745.406984372,511569.007830858,24444.4028291292,32749.2981835136
"465","DO36822_normal",363767.640286596,727703.351863464,381577.214262739,517501.713333924,275540.857501893,629310.319835965,425154.592618257,635901.519961519,468456.053614324,587893.372858047,452629.47603184,472105.858704767,266269.917150397,615056.4087703,255746.379671793,401060.714856359,238486.925480873,496800.74671395,396686.980729337,369677.360713735,870551.570133901,1113558.21166249,295072.684503591,331289.918079087,484295.424757827,280574.298013017,486334.545444226,359617.677738867,660359.648078026,975772.949458618,761714.843532751,795298.695735071,387307.163790439,927136.626935237,467766.128340528,946968.430447017,414225.746535195,776109.814292214,566543.283253876,683282.861588855,327710.734647372,634706.864444926,366098.703669838,610387.904142107,353730.711065086,450713.927389808,25659.4575184025,32119.5726098161
"466","DO36822_tumor",397901.085715047,710098.939130743,361184.874816725,483373.568418174,268986.311222721,600885.146465382,331774.304985866,719706.153049714,369562.165660184,444113.317763157,349048.369038428,445583.75346057,289209.250688268,638271.803917839,202029.532193835,401075.795266998,214009.766249252,402411.010884831,415746.193327142,388853.820488161,838651.90042253,1029282.72064878,324177.958558593,483942.844579433,379247.058144408,220998.703581711,381981.706121972,330961.857095939,647509.47369907,1145688.56033069,692994.125774565,718679.512812982,357994.466160826,881129.849522224,460304.374007666,923969.334927519,404133.40495774,752348.046386944,627709.504601308,782711.544428349,244951.894618949,722671.131848513,413557.547842863,657536.294818374,398215.768803515,503659.95496448,26235.9167258106,27367.4810744083
"467","DO36881_normal",386132.606789924,755126.950397033,407004.482014532,555445.947409926,300216.860117132,659393.972463462,399698.240130408,656493.731663289,500155.203288295,652941.109179558,468182.463975344,501841.937499388,290311.471432524,690426.89848419,289644.294128643,428870.538741986,238303.202444806,503538.577139358,416958.405290975,404038.605466741,928734.645011,1142369.25550663,293360.819528918,332761.990756118,452588.896155351,306567.41568352,499806.057017024,436997.124755,686419.356451342,1000753.417728,715115.320271321,734176.449155983,378549.988702541,909128.411621964,511446.235533753,1000742.35562371,420268.317971627,779785.764196291,601684.346502549,699355.574144337,342351.640545795,648596.678732027,386124.971169084,669264.782582044,210666.196184102,265890.671512782,52244.5333398381,262731.524104218
"468","DO36881_tumor",376880.184586536,739550.627894265,399297.426332222,547420.460691078,296684.37053065,650476.59096418,376914.90652864,631298.612327392,471846.869275642,639842.913674568,435116.279418454,498097.25612813,291374.58387704,649994.723081612,278270.010275375,436366.975186013,230748.816976494,485902.505944792,420563.30347127,405877.074448622,926224.059791665,1103017.47159864,284186.877050567,329370.943680771,426657.935344891,298206.680783628,471917.126241474,430443.700730867,664720.660698342,978006.17890191,690888.281063132,713469.079026137,363609.312015721,864571.937253089,495980.986485304,978426.216216165,417015.805967365,756975.445434739,579242.999879123,687569.685617477,335537.39574424,629495.379576023,369632.730713412,655772.502081498,211840.075587052,264676.601651355,47587.4491944735,217960.318133179
"469","DO36945_normal",354694.756112912,710026.259471446,380016.916715466,513490.062570201,289192.825601395,636886.27102181,365444.284509264,638801.773851525,420964.100740813,593539.602609552,393243.214098711,478963.039899175,259028.694123844,630391.505737257,291070.33959078,419113.497408422,256850.986891864,519808.325986669,358965.589320067,347003.874686282,843544.984137615,1095731.28357517,277044.687465536,294800.602933493,418860.50177506,279531.062495105,433258.023499588,362216.112095918,665012.065960942,986858.089877724,717325.706493738,747536.604891198,400422.161859814,951485.390157257,472164.079859807,952958.064537134,392876.891480877,762021.525917326,558810.094694984,661108.387047555,327065.192315012,638738.524711132,390746.646397907,599896.421074295,202144.944212529,261294.248982732,47062.6893046071,198072.359899629
"470","DO36945_tumor",334166.26608991,667677.096414689,344796.07279298,466154.764981595,287030.849886937,550197.62783491,345092.62586047,1158733.19726692,359701.898681429,426646.897465314,322532.827480017,340223.275591984,293316.562477724,666429.123724535,256591.911259168,387320.179307702,197217.009714346,355088.768889247,399548.4628408,388347.850265708,669430.715256091,1206563.8004569,366069.408794821,500933.29723919,385526.52729931,271798.168290416,368266.632942079,331288.025927685,720586.276709848,1081218.46584917,664997.076590102,695617.376605349,364455.706928394,866733.438566347,564188.851877398,1245312.61471713,362504.868616527,703182.39503248,586696.852151832,756376.722157167,339560.894553435,704965.714626233,405897.649561328,627663.001377846,301948.808535001,262550.734703647,46720.9393996715,179763.204752004
"471","DO36969_normal",372295.353353798,756520.264034247,418191.326088178,570499.393026379,296063.834971242,644239.392432756,321680.760886657,585415.03914542,438143.108301797,618081.242743582,431134.866983866,504654.673148517,300295.787152944,817084.92007335,322312.652330014,444821.654880247,223582.683143538,471456.048519008,433545.676645336,425170.294968527,923035.464269276,1174853.7235306,265896.917542824,315498.871384522,387472.857104546,267046.526840173,440874.400127738,460105.852486841,697408.421838222,961926.974226829,659752.813451717,668397.764539813,359666.844426265,835185.586573136,485905.507172284,958581.276378716,425403.039477858,740579.051668842,619340.803777313,681291.043796639,331792.69679004,611600.155819508,403843.029127911,678166.795240581,369807.313914095,460549.570736142,25061.1686696302,37457.3787086286
"472","DO36969_tumor",374758.607015712,772444.072627026,392154.714556237,527647.542305782,273999.394657545,587343.143081601,323332.749210755,776738.165902934,445250.313612051,630435.316778491,418089.19905635,457894.219734084,305461.479629853,858376.625379212,296168.078009843,437456.396492677,226020.366682418,447379.822533268,440256.631823075,432885.122480008,908530.758611148,1218907.89702563,282151.278757767,431395.481390975,394604.415862296,270373.10759791,443555.959512375,481037.74642003,720561.394703429,966318.295548196,599995.042295765,659498.833339375,329819.484740241,746275.838779965,464106.499608209,902790.98553296,481224.127588498,704491.030984942,645407.637565124,692301.924029504,299585.530238221,767204.383304593,414647.624997783,691467.446506967,405848.041966196,501540.653388916,26019.8655842259,38832.5482009032
"473","DO37074_normal",377992.704630278,752412.621784064,417315.140704715,564757.135307182,301439.839170058,654271.265356436,313244.577940597,624953.503500404,443834.935133116,632612.79294915,424279.352383796,498183.4587451,282392.635442111,707342.784732429,290895.499367099,422113.023472995,221583.512093529,482778.199534503,395848.507416096,384407.559807155,898377.155750157,1145900.36730236,276780.950167217,313418.245319934,386917.63153287,282113.799107293,463258.950113928,426131.807437431,686570.08565587,989064.957087595,673141.819884232,687942.53409663,373764.366554222,892546.94947359,484360.511095546,974758.942060531,409919.964568571,752500.724213678,586747.565344996,675836.656234677,326443.674317167,633729.634837674,390570.402631092,677713.444028822,216946.0600817,270881.607149632,59161.8748576854,267807.893473806
"474","DO37074_tumor",341849.139684286,675034.129745503,450422.880310408,610682.331665647,268485.499586938,574020.923936179,262385.949452563,764588.588893199,372228.95546696,544552.883643305,344963.830802453,433079.569408624,293441.986687176,723181.956783423,260218.224914825,564725.227761145,187035.930364036,374922.494391585,456414.753372518,421291.566054147,819202.562657718,1056237.47480965,291993.814387723,490258.584562207,320132.816129684,243689.549163026,385391.523339703,417874.984696642,731425.442485582,1046622.55676269,580715.215368036,583719.683713192,316663.664994751,744555.413386538,518082.965515264,973497.276224997,442979.586162785,752193.531042023,822470.693450424,756579.975283885,241393.06385895,801307.402754153,350257.231910628,592212.649452393,226504.157632594,365151.550052634,21848.453129321,72797.8923741855
"475","DO37138_normal",356092.95020227,703128.554549663,407450.18201633,542874.463194872,290305.579653237,646372.856210379,323239.810365302,653171.748680003,425409.251125052,645496.936548267,393505.560175819,505725.56369,261978.685235627,621110.351386419,266629.747232392,407617.519650305,269189.055309451,536663.8221592,371921.031548516,360554.503207069,876040.444007552,1063265.47818112,282726.16253644,294691.051933966,368070.041192091,283575.433084189,448727.468297209,403760.385012959,665117.390776715,1001673.73479531,700800.100081733,728365.451543287,376058.766375487,951512.772616708,490863.093463936,984594.804546957,417274.700342491,793760.808037534,559307.964233619,676570.718251185,333868.075382768,652235.089016633,402775.628839945,619291.051900588,360506.090551371,466556.9104724,23815.2293251664,31324.2963058367
